2024-01-16 20:18:30,962 INFO    StreamThr :55501 [internal.py:wandb_internal():86] W&B internal server running at pid: 55501, started at: 2024-01-16 20:18:30.961612
2024-01-16 20:18:31,749 DEBUG   HandlerThread:55501 [system_monitor.py:probe():223] {'os': 'macOS-10.16-x86_64-i386-64bit', 'python': '3.11.5', 'heartbeatAt': '2024-01-17T01:18:31.676657', 'startedAt': '2024-01-17T01:18:30.954616', 'docker': None, 'cuda': None, 'args': ('artifact', 'put', '--name', 'exercise_4/genres_mod.parquet', '--type', 'raw_data', '--description', 'A modified version of the songs dataset', 'genres_mod.parquet'), 'state': 'running', 'program': '/Users/ruilu/anaconda3/bin/wandb', 'codePathLocal': None, 'git': {'remote': 'https://github.com/lurui87/udacity_repo.git', 'commit': '59980f519aec8e14cae91f2eb07079a3d206329f'}, 'email': 'lurui0421@gmail.com', 'root': '/Users/ruilu/udacity_repo', 'host': 'Ruis-MBP.lan', 'username': 'ruilu', 'executable': '/Users/ruilu/anaconda3/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'/': {'total': 460.4317207336426, 'used': 124.28336715698242}}, 'memory': {'total': 16.0}}
2024-01-16 20:18:31,749 INFO    HandlerThread:55501 [system_monitor.py:probe():224] Finished collecting system info
2024-01-16 20:18:31,749 INFO    HandlerThread:55501 [system_monitor.py:probe():227] Publishing system info
2024-01-16 20:18:31,749 DEBUG   HandlerThread:55501 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-01-16 20:18:32,509 INFO    Thread-12 :55501 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/conda-environment.yaml
2024-01-16 20:18:35,921 DEBUG   HandlerThread:55501 [system_info.py:_save_conda():220] Saving conda packages done
2024-01-16 20:18:35,921 INFO    HandlerThread:55501 [system_monitor.py:probe():229] Finished publishing system info
2024-01-16 20:18:35,925 DEBUG   SenderThread:55501 [sender.py:send():382] send: files
2024-01-16 20:18:35,925 INFO    SenderThread:55501 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-01-16 20:18:35,929 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: python_packages
2024-01-16 20:18:35,929 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: python_packages
2024-01-16 20:18:35,930 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: stop_status
2024-01-16 20:18:35,930 DEBUG   SenderThread:55501 [sender.py:send():382] send: telemetry
2024-01-16 20:18:35,931 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-16 20:18:35,931 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: stop_status
2024-01-16 20:18:36,193 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: log_artifact
2024-01-16 20:18:36,238 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: log_artifact
2024-01-16 20:18:36,239 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: status_report
2024-01-16 20:18:36,531 INFO    Thread-12 :55501 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/conda-environment.yaml
2024-01-16 20:18:36,532 INFO    Thread-12 :55501 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/wandb-metadata.json
2024-01-16 20:18:36,533 INFO    Thread-12 :55501 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/requirements.txt
2024-01-16 20:18:36,598 INFO    SenderThread:55501 [sender.py:send_request_log_artifact():1470] logged artifact genres_mod.parquet - {'id': 'QXJ0aWZhY3Q6NjkzMDg3OTYx', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMDk3OTg4NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjkzMDg3OTYx', 'versionIndex': 0}}}
2024-01-16 20:18:36,598 DEBUG   SenderThread:55501 [sender.py:send():382] send: telemetry
2024-01-16 20:18:36,599 DEBUG   SenderThread:55501 [sender.py:send():382] send: exit
2024-01-16 20:18:36,599 INFO    SenderThread:55501 [sender.py:send_exit():589] handling exit code: 0
2024-01-16 20:18:36,599 INFO    SenderThread:55501 [sender.py:send_exit():591] handling runtime: 4
2024-01-16 20:18:36,600 INFO    SenderThread:55501 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-16 20:18:36,601 INFO    SenderThread:55501 [sender.py:send_exit():597] send defer
2024-01-16 20:18:36,601 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:36,601 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-16 20:18:36,601 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:36,601 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 0
2024-01-16 20:18:36,601 INFO    SenderThread:55501 [sender.py:transition_state():617] send defer: 1
2024-01-16 20:18:36,601 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:36,601 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-16 20:18:36,602 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:36,602 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 1
2024-01-16 20:18:36,602 INFO    SenderThread:55501 [sender.py:transition_state():617] send defer: 2
2024-01-16 20:18:36,602 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:36,602 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-16 20:18:36,602 INFO    HandlerThread:55501 [system_monitor.py:finish():203] Stopping system monitor
2024-01-16 20:18:36,603 DEBUG   SystemMonitor:55501 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-16 20:18:36,603 DEBUG   SystemMonitor:55501 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-16 20:18:36,603 DEBUG   SystemMonitor:55501 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-16 20:18:36,603 INFO    HandlerThread:55501 [interfaces.py:finish():202] Joined cpu monitor
2024-01-16 20:18:36,603 INFO    HandlerThread:55501 [interfaces.py:finish():202] Joined disk monitor
2024-01-16 20:18:36,603 INFO    HandlerThread:55501 [interfaces.py:finish():202] Joined memory monitor
2024-01-16 20:18:36,603 INFO    HandlerThread:55501 [interfaces.py:finish():202] Joined network monitor
2024-01-16 20:18:36,604 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:36,604 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 2
2024-01-16 20:18:36,604 INFO    SenderThread:55501 [sender.py:transition_state():617] send defer: 3
2024-01-16 20:18:36,604 DEBUG   SenderThread:55501 [sender.py:send():382] send: stats
2024-01-16 20:18:36,604 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:36,604 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-16 20:18:36,604 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:36,604 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 3
2024-01-16 20:18:36,604 INFO    SenderThread:55501 [sender.py:transition_state():617] send defer: 4
2024-01-16 20:18:36,605 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:36,605 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 4
2024-01-16 20:18:36,605 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:36,605 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 4
2024-01-16 20:18:36,605 INFO    SenderThread:55501 [sender.py:transition_state():617] send defer: 5
2024-01-16 20:18:36,605 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:36,605 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-16 20:18:36,605 DEBUG   SenderThread:55501 [sender.py:send():382] send: summary
2024-01-16 20:18:36,605 INFO    SenderThread:55501 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-16 20:18:36,605 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:36,605 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 5
2024-01-16 20:18:36,605 INFO    SenderThread:55501 [sender.py:transition_state():617] send defer: 6
2024-01-16 20:18:36,605 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:36,605 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-16 20:18:36,605 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:36,605 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 6
2024-01-16 20:18:36,607 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: status_report
2024-01-16 20:18:36,702 INFO    SenderThread:55501 [sender.py:transition_state():617] send defer: 7
2024-01-16 20:18:36,702 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:36,702 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-16 20:18:36,702 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:36,702 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 7
2024-01-16 20:18:36,702 INFO    SenderThread:55501 [sender.py:transition_state():617] send defer: 8
2024-01-16 20:18:36,702 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:36,702 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-16 20:18:36,702 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:36,702 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 8
2024-01-16 20:18:36,702 INFO    SenderThread:55501 [job_builder.py:build():296] Attempting to build job artifact
2024-01-16 20:18:36,702 INFO    SenderThread:55501 [job_builder.py:_get_source_type():426] is repo sourced job
2024-01-16 20:18:36,703 INFO    SenderThread:55501 [sender.py:transition_state():617] send defer: 9
2024-01-16 20:18:36,703 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:36,703 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-16 20:18:36,703 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:36,703 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 9
2024-01-16 20:18:36,703 INFO    SenderThread:55501 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-16 20:18:36,728 INFO    wandb-upload_0:55501 [upload_job.py:push():131] Uploaded file /var/folders/lw/t_p8zf6s1x76k2_3lv9ndhw40000gn/T/tmpm_mwwty6wandb/ooc8ypvq-wandb-metadata.json
2024-01-16 20:18:37,200 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-16 20:18:37,540 INFO    SenderThread:55501 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/config.yaml
2024-01-16 20:18:37,540 INFO    SenderThread:55501 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/wandb-summary.json
2024-01-16 20:18:37,540 INFO    SenderThread:55501 [dir_watcher.py:finish():388] scan: /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files
2024-01-16 20:18:37,540 INFO    SenderThread:55501 [dir_watcher.py:finish():402] scan save: /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/requirements.txt requirements.txt
2024-01-16 20:18:37,540 INFO    SenderThread:55501 [dir_watcher.py:finish():402] scan save: /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/config.yaml config.yaml
2024-01-16 20:18:37,541 INFO    SenderThread:55501 [dir_watcher.py:finish():402] scan save: /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/wandb-summary.json wandb-summary.json
2024-01-16 20:18:37,542 INFO    SenderThread:55501 [dir_watcher.py:finish():402] scan save: /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/conda-environment.yaml conda-environment.yaml
2024-01-16 20:18:37,542 INFO    SenderThread:55501 [dir_watcher.py:finish():402] scan save: /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/wandb-metadata.json wandb-metadata.json
2024-01-16 20:18:37,542 INFO    SenderThread:55501 [sender.py:transition_state():617] send defer: 10
2024-01-16 20:18:37,542 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: poll_exit
2024-01-16 20:18:37,542 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:37,542 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-16 20:18:37,542 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:37,542 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 10
2024-01-16 20:18:37,543 INFO    SenderThread:55501 [file_pusher.py:finish():175] shutting down file pusher
2024-01-16 20:18:37,875 INFO    wandb-upload_2:55501 [upload_job.py:push():131] Uploaded file /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/wandb-summary.json
2024-01-16 20:18:38,057 INFO    wandb-upload_0:55501 [upload_job.py:push():131] Uploaded file /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/requirements.txt
2024-01-16 20:18:38,205 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-16 20:18:38,205 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: poll_exit
2024-01-16 20:18:38,218 INFO    wandb-upload_3:55501 [upload_job.py:push():131] Uploaded file /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/conda-environment.yaml
2024-01-16 20:18:38,218 INFO    wandb-upload_1:55501 [upload_job.py:push():131] Uploaded file /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/files/config.yaml
2024-01-16 20:18:38,423 INFO    Thread-11 (_thread_body):55501 [sender.py:transition_state():617] send defer: 11
2024-01-16 20:18:38,428 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:38,428 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-16 20:18:38,428 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:38,428 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 11
2024-01-16 20:18:38,429 INFO    SenderThread:55501 [file_pusher.py:join():181] waiting for file pusher
2024-01-16 20:18:38,429 INFO    SenderThread:55501 [sender.py:transition_state():617] send defer: 12
2024-01-16 20:18:38,429 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:38,429 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-16 20:18:38,429 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:38,429 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 12
2024-01-16 20:18:38,429 INFO    SenderThread:55501 [file_stream.py:finish():595] file stream finish called
2024-01-16 20:18:38,729 INFO    SenderThread:55501 [file_stream.py:finish():599] file stream finish is done
2024-01-16 20:18:38,729 INFO    SenderThread:55501 [sender.py:transition_state():617] send defer: 13
2024-01-16 20:18:38,729 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:38,729 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-16 20:18:38,730 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:38,730 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 13
2024-01-16 20:18:38,730 INFO    SenderThread:55501 [sender.py:transition_state():617] send defer: 14
2024-01-16 20:18:38,731 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: defer
2024-01-16 20:18:38,731 DEBUG   SenderThread:55501 [sender.py:send():382] send: final
2024-01-16 20:18:38,731 INFO    HandlerThread:55501 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-16 20:18:38,731 DEBUG   SenderThread:55501 [sender.py:send():382] send: footer
2024-01-16 20:18:38,732 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: defer
2024-01-16 20:18:38,732 INFO    SenderThread:55501 [sender.py:send_request_defer():613] handle sender defer: 14
2024-01-16 20:18:38,733 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-16 20:18:38,733 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: poll_exit
2024-01-16 20:18:38,734 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-16 20:18:38,734 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: server_info
2024-01-16 20:18:38,734 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: get_summary
2024-01-16 20:18:38,735 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: server_info
2024-01-16 20:18:38,736 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-16 20:18:38,736 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: job_info
2024-01-16 20:18:38,831 DEBUG   SenderThread:55501 [sender.py:send_request():409] send_request: job_info
2024-01-16 20:18:38,833 DEBUG   HandlerThread:55501 [handler.py:handle_request():146] handle_request: shutdown
2024-01-16 20:18:38,833 INFO    HandlerThread:55501 [handler.py:finish():869] shutting down handler
2024-01-16 20:18:39,741 INFO    WriterThread:55501 [datastore.py:close():296] close: /Users/ruilu/udacity_repo/exercise-4/wandb/run-20240116_201830-43b9bfur/run-43b9bfur.wandb
2024-01-16 20:18:39,835 INFO    SenderThread:55501 [sender.py:finish():1572] shutting down sender
2024-01-16 20:18:39,836 INFO    SenderThread:55501 [file_pusher.py:finish():175] shutting down file pusher
2024-01-16 20:18:39,836 INFO    SenderThread:55501 [file_pusher.py:join():181] waiting for file pusher
